cpu,memory,memory_swap_in,memory_swap_out,disk_request_read,disk_request_write,interface_bytes_in,interface_bytes_out,interface_packets_in,interface_packets_out,label,label2
28.07,214.0,-1,0.0,0.0,0.63,2515180.35,2106540.46,58122.07,57374.51,0,0
30.37,214.0,-1,0.0,0.0,1.07,2502551.29,2680752.94,59120.97,59101.64,0,0
26.8,218.0,-1,0.0,0.0,0.41,2628415.16,2420802.14,61988.97,60851.57,0,0
-1,-1,-1,-1,-1,-1,2465807.63,-1,58719.52,-1,0,0
-1,-1,-1,-1,0.0,0.4,2381030.69,2356125.76,56738.08,56218.66,0,0
32.17,218.0,-1,0.0,0.0,0.0,3236354.38,2228462.06,76230.05,53015.19,0,0
25.88,218.0,-1,0.0,0.0,0.83,2331784.72,2006292.63,48963.64,51630.92,0,0
22.55,218.0,-1,0.0,0.0,0.99,2221159.55,2407612.08,57992.54,53093.03,0,0
-1,-1,-1,-1,-1,-1,-1,-1,55395.11,-1,0,0
24.19,-1,-1,0.0,-1,0.41,2241606.43,2318714.28,50070.96,-1,0,0
30.36,218.0,-1,0.0,0.0,0.39,2983541.46,2159075.63,66417.44,53504.44,0,0
24.8,218.0,-1,0.0,0.0,0.0,2241439.42,2441991.63,63364.48,-1,0,0
29.99,218.0,-1,0.0,0.0,0.63,2628537.19,2649394.11,60285.58,60246.62,0,0
29.95,218.0,-1,0.0,0.0,0.82,2892814.05,2783169.32,64940.29,58346.39,0,0
30.89,-1,-1,0.0,-1,0.4,-1,2585259.3,59428.1,57869.56,0,0
-1,219.0,-1,0.0,0.0,0.39,2421567.6,-1,57398.45,-1,0,0
24.78,219.0,-1,0.0,0.0,0.43,2304653.65,2314628.4,55011.12,52155.58,0,0
24.36,219.0,-1,0.0,0.0,0.42,2601357.85,2031825.1,59530.24,51170.29,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
25.69,219.0,-1,0.0,-1,1.59,2483403.99,2420140.59,58416.94,54039.5,0,0
23.7,219.0,-1,0.0,0.0,0.4,2188268.21,2086733.08,59753.56,49248.26,0,0
31.49,219.0,-1,0.0,0.0,0.0,2878305.44,2136829.5,69959.44,51495.17,0,0
27.77,219.0,-1,0.0,0.0,0.41,2582328.53,2761407.36,58538.69,62584.01,0,0
-1,219.0,-1,-1,-1,-1,-1,2436260.95,-1,-1,0,0
29.36,-1,-1,0.0,0.0,0.6,2675252.65,-1,-1,57950.45,0,0
26.9,219.0,-1,0.0,0.0,1.07,2592515.97,2572754.75,67630.39,59769.83,0,0
23.73,219.0,-1,0.0,0.0,0.37,2377753.91,2335562.11,-1,55281.58,0,0
22.03,219.0,-1,0.0,0.0,0.41,2313511.1,1936054.69,52992.37,51702.03,0,0
-1,218.0,-1,-1,-1,0.44,-1,-1,-1,55763.35,0,0
26.42,218.0,-1,-1,0.0,0.56,2361085.86,2381476.94,62806.5,-1,0,0
27.81,218.0,-1,0.0,0.0,0.59,2250985.31,2459343.0,49686.46,52914.04,0,0
23.09,218.5,-1,0.0,0.0,1.33,2258236.35,2174664.85,50653.64,52850.76,0,0
25.81,219.0,-1,0.0,0.0,0.39,2350000.84,2437944.65,60715.56,59316.01,0,0
-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,0,0
26.49,216.0,-1,0.0,-1,-1,2205797.23,2486158.4,59392.69,60423.13,0,0
27.86,218.0,-1,0.0,0.0,0.64,2598970.59,2406220.27,56240.29,56048.5,0,0
31.75,218.0,-1,0.0,0.0,0.57,-1,2414114.91,70736.03,-1,0,0
25.71,218.0,-1,0.0,0.0,1.11,2243394.69,2202533.38,57151.29,55384.16,0,0
25.1,218.0,-1,0.0,0.0,0.63,2286984.32,2247334.3,49847.68,-1,0,0
24.07,218.0,-1,0.0,0.0,0.59,2088692.02,2298568.89,50181.27,49766.29,0,0
27.48,218.0,-1,0.0,0.0,0.4,2578609.45,2389958.99,60371.13,61878.12,0,0
25.08,218.0,-1,0.0,0.0,0.81,2214398.0,2250843.2,54247.34,50547.46,0,0
26.18,218.0,-1,0.0,0.0,0.0,2345258.3,2336209.18,54476.85,54186.01,0,0
26.29,218.0,-1,0.0,0.0,1.53,2537207.9,2577834.78,61401.68,60046.74,0,0
-1,218.0,-1,-1,-1,0.44,2945488.99,2729408.86,66426.67,58256.98,0,0
-1,218.0,-1,0.0,0.0,0.37,2419200.41,2196897.47,63498.7,52372.85,0,0
27.17,218.0,-1,0.0,0.0,0.65,2552776.84,2306268.3,55707.34,59342.52,0,0
26.19,218.0,-1,0.0,0.0,0.77,2494443.56,2628023.72,58821.01,57455.4,0,0
25.38,218.0,-1,0.0,0.0,0.39,2454069.56,2361074.92,56250.54,57452.49,0,0
-1,-1,-1,0.0,0.0,-1,2170237.77,2310114.81,-1,51138.5,0,0
24.49,218.0,-1,0.0,0.0,0.4,2167112.49,2113703.16,54023.74,48126.65,0,0
27.72,218.0,-1,0.0,0.0,0.4,2589777.28,2113883.8,54645.06,56307.95,0,0
24.72,218.0,-1,0.0,0.0,0.61,2360209.71,2423918.42,57720.66,58085.34,0,0
-1,-1,-1,-1,-1,0.39,-1,2421375.04,60823.21,56726.42,0,0
33.1,-1,-1,-1,-1,-1,2476212.54,-1,58684.02,57992.32,0,0
29.94,218.0,-1,0.0,0.0,0.0,2579371.2,2555864.88,60610.86,60098.56,0,0
29.22,218.0,-1,0.0,0.0,0.4,2323343.76,2486406.56,55937.55,51861.21,0,0
26.61,220.0,-1,0.0,0.0,0.6,2506680.68,2496515.61,60010.58,62475.8,0,0
-1,-1,-1,-1,-1,-1,2588929.23,2288097.28,-1,59428.18,0,0
26.45,218.0,-1,0.0,0.0,0.42,2254070.88,-1,51784.54,-1,0,0
25.39,217.0,-1,0.0,0.0,1.01,2216522.98,2262225.4,55137.47,55260.98,0,0
25.26,217.0,-1,0.0,0.0,0.38,2503419.94,2024640.44,48582.93,53211.51,0,0
25.98,218.0,-1,0.0,0.0,0.39,2161557.37,2260551.32,53136.25,-1,0,0
-1,-1,-1,-1,0.0,0.83,2407896.16,-1,-1,55975.62,0,0
30.02,-1,-1,-1,0.0,0.19,-1,-1,63296.49,60332.58,0,0
-1,217.0,-1,0.0,0.0,0.6,2732678.01,-1,66756.47,-1,0,0
-1,217.0,-1,0.0,0.0,1.62,2364603.22,2366314.65,57493.41,58260.37,0,0
25.41,219.0,-1,0.0,0.0,0.43,2654489.76,2429670.69,62848.39,55629.4,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,58541.78,0,0
29.89,218.0,-1,0.0,0.0,0.54,2669799.69,2391291.72,-1,-1,0,0
23.29,218.0,-1,0.0,0.0,0.83,2360089.13,2407810.24,58311.64,-1,0,0
24.84,218.0,-1,0.0,0.0,0.0,2064027.68,2014303.5,48058.06,52480.69,0,0
24.73,218.0,-1,0.0,0.0,2.75,2419034.89,2288501.59,58589.69,51361.53,0,0
23.45,-1,-1,0.0,0.0,0.39,2202687.39,2207985.94,51572.45,48767.07,0,0
27.41,218.0,-1,0.0,0.0,0.4,2453085.28,2377620.14,51963.83,-1,0,0
29.51,218.0,-1,0.0,0.0,0.8,2694766.61,2626371.83,60984.67,59529.68,0,0
34.53,218.0,-1,0.0,0.0,0.82,2721342.77,2227360.8,74582.45,52696.61,0,0
27.97,218.0,-1,0.0,0.0,0.0,2628576.76,2399312.15,54862.38,64332.32,0,0
25.25,218.0,-1,0.0,0.0,1.07,2443863.76,2395870.79,60295.25,-1,0,0
30.71,-1,-1,-1,-1,-1,-1,2633265.83,57169.76,61562.59,0,0
-1,216.0,-1,0.0,0.0,0.4,-1,2444734.0,59499.88,55285.71,0,0
26.44,216.0,-1,0.0,0.0,0.43,2283237.36,2277681.35,51241.85,54638.48,0,0
25.55,218.0,-1,0.0,0.0,0.73,2321750.75,2289396.95,-1,55061.61,0,0
-1,-1,-1,-1,-1,1.26,-1,-1,-1,50791.04,0,0
30.59,218.0,-1,0.0,0.0,0.57,2197386.53,2240017.42,52707.05,57760.82,0,0
23.99,218.0,-1,0.0,0.0,0.41,2656269.73,2343996.73,60888.67,55252.88,0,0
30.27,218.0,-1,0.0,0.0,0.4,2690043.53,2600270.09,63973.27,62181.4,0,0
28.55,218.0,-1,0.0,0.0,0.39,2495324.43,2545538.66,60719.32,59502.17,0,0
-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,0,0
-1,218.0,-1,0.0,-1,-1,-1,2549136.14,57519.09,59611.33,0,0
28.16,217.0,-1,0.0,0.0,1.19,2330256.77,2376365.77,53354.47,-1,0,0
25.34,217.0,-1,0.0,0.0,0.41,2370250.27,-1,57254.29,51702.57,0,0
29.75,217.0,-1,0.0,0.0,0.4,2562859.33,2066589.97,56066.52,52738.96,0,0
-1,-1,-1,0.0,-1,0.64,-1,2535466.81,-1,-1,0,0
28.1,216.0,-1,0.0,0.0,0.4,2320811.62,2283771.83,55084.97,50973.94,0,0
25.91,217.0,-1,0.0,0.0,1.01,2130829.64,2142897.42,55554.74,52365.62,0,0
26.86,217.0,-1,0.0,0.0,1.53,2353176.53,2401296.55,54971.6,53626.48,0,0
25.42,217.0,-1,0.0,0.0,0.2,2414711.55,2524462.31,54861.01,57689.66,0,0
-1,217.0,-1,-1,-1,-1,-1,2605180.64,-1,-1,0,0
30.83,217.0,-1,0.0,0.0,0.61,2926096.19,2705544.8,61682.69,64031.41,0,0
25.87,217.0,-1,0.0,0.0,0.37,2384692.13,2319308.08,56864.93,58208.85,0,0
28.72,217.0,-1,0.0,0.0,0.4,2525225.37,2304970.0,59111.27,52938.53,0,0
34.81,214.0,-1,0.0,0.0,0.42,2700322.13,2356539.39,59093.09,55652.98,0,0
-1,-1,-1,-1,0.0,-1,-1,2219777.55,-1,52990.76,0,0
27.55,218.0,-1,0.0,0.0,1.34,2031241.77,2050854.58,48641.7,-1,0,0
-1,218.0,-1,0.0,0.0,0.41,2263850.26,-1,54591.77,49563.79,0,0
23.58,-1,-1,0.0,-1,0.39,2066070.38,1973019.81,54511.77,49778.94,0,0
25.64,218.0,-1,0.0,0.0,0.59,2597475.49,2538581.46,56345.59,57786.01,0,0
26.6,218.0,-1,0.0,0.0,0.41,2592942.31,2651544.14,61340.37,62350.6,0,0
32.02,-1,-1,-1,0.0,0.84,-1,2577686.33,57286.37,-1,0,0
26.46,217.0,-1,0.0,0.0,1.51,2924305.05,2284736.12,66522.71,56752.87,0,0
28.28,217.0,-1,0.0,0.0,0.0,2658495.45,2311720.06,60427.71,54772.47,0,0
25.62,218.0,-1,0.0,0.0,0.37,2306548.34,2391875.39,58211.29,57744.46,0,0
29.95,218.0,-1,0.0,0.0,0.42,2315331.36,2305895.78,55947.04,56202.18,0,0
-1,-1,-1,0.0,0.0,0.6,2471782.31,2080494.71,53827.89,58893.48,0,0
-1,218.0,-1,0.0,0.0,0.6,2049990.58,2199504.74,59119.39,52141.15,0,0
-1,218.0,-1,0.0,0.0,1.55,2460489.68,2498797.31,52904.27,57623.3,0,0
26.04,218.0,-1,0.0,0.0,0.22,2306623.07,2328769.17,58073.77,52186.61,0,0
-1,218.0,-1,-1,0.0,-1,-1,2625187.81,-1,-1,0,0
38.03,218.0,-1,0.0,0.0,0.38,3027193.32,2272954.88,75059.96,53596.56,0,0
31.45,218.0,-1,0.0,0.0,0.62,3139848.05,2653767.99,70768.07,58315.72,0,0
25.94,218.0,-1,0.0,0.0,0.83,2397683.23,2359710.04,57600.4,57261.28,0,0
-1,-1,-1,0.0,0.0,0.39,2497301.18,-1,57947.5,57927.93,0,0
-1,-1,-1,-1,-1,-1,-1,2036909.33,-1,-1,0,0
25.64,218.0,-1,0.0,0.0,-1,2143783.26,2492560.12,56206.12,-1,0,0
24.35,218.0,-1,0.0,0.0,0.4,2363925.45,2311748.72,54142.8,54435.56,0,0
27.81,218.0,-1,0.0,0.0,0.53,2369131.79,2363747.45,56281.41,54163.15,0,0
-1,218.0,-1,-1,0.0,1.75,2190581.88,2108351.22,52380.54,55102.9,0,0
-1,217.0,-1,0.0,0.0,-1,-1,-1,67861.94,-1,0,0
31.3,217.0,-1,0.0,0.0,0.41,2615151.63,2373521.52,57308.45,55867.5,0,0
30.16,218.0,-1,0.0,0.0,0.42,2528606.77,2810292.43,61031.38,59462.88,0,0
26.95,218.0,-1,0.0,0.0,0.42,2563550.43,2499412.16,66626.38,61987.35,0,0
-1,218.0,-1,0.0,0.0,0.21,2219929.34,2228273.69,-1,50130.38,0,0
-1,-1,-1,-1,-1,1.13,2164516.18,-1,-1,-1,0,0
25.35,218.0,-1,0.0,0.0,0.42,2410529.92,2427169.78,52548.94,51357.07,0,0
28.73,219.0,-1,0.0,0.0,0.39,2205085.84,2110606.43,57749.05,51553.75,0,0
23.38,219.0,-1,0.0,0.0,0.4,2312091.53,2315467.85,51238.73,56200.35,0,0
27.32,219.0,-1,0.0,0.0,0.4,2227033.11,2229353.64,-1,49152.57,0,0
-1,219.0,-1,0.0,0.0,-1,2508063.27,-1,-1,-1,0,0
27.87,219.0,-1,0.0,0.0,1.61,2203697.33,2143820.46,53930.87,49045.49,0,0
27.69,219.0,-1,0.0,0.0,0.39,2840855.45,2758653.1,64683.61,69194.7,0,0
28.68,219.0,-1,0.0,0.0,0.21,2565748.13,2407449.63,58597.34,60469.91,0,0
-1,-1,-1,0.0,-1,0.4,2403133.24,2365677.18,60570.79,59871.58,0,0
27.46,-1,-1,0.0,-1,-1,-1,-1,54054.62,53045.68,0,0
26.19,218.0,-1,0.0,0.0,0.64,2368215.98,2563727.86,54369.1,59423.73,0,0
26.33,-1,-1,0.0,0.0,1.83,2260329.35,2138198.86,56218.73,50612.67,0,0
24.62,218.0,-1,0.0,0.0,0.36,2349843.74,2255926.16,54612.8,50846.23,0,0
25.15,218.0,-1,0.0,0.0,0.0,2372582.22,2175241.62,51618.97,51768.27,0,0
-1,-1,-1,-1,-1,-1,-1,2468130.81,55304.79,-1,0,0
24.84,218.0,-1,0.0,0.0,0.6,2490877.4,2011398.57,52034.04,52077.71,0,0
26.51,218.0,-1,0.0,0.0,0.4,2132058.16,2375435.31,59464.11,56359.19,0,0
22.25,218.0,-1,0.0,0.0,0.2,2393687.37,2392594.28,54137.48,55384.95,0,0
29.41,218.0,-1,0.0,0.0,0.45,2157576.01,-1,55510.91,55977.38,0,0
-1,-1,-1,-1,0.0,0.37,-1,2179306.51,-1,-1,0,0
34.81,218.0,-1,0.0,0.0,0.58,2727587.66,2197557.04,67884.89,52212.9,0,0
26.29,218.0,-1,0.0,0.0,0.62,2511194.89,2341254.45,52305.6,55845.86,0,0
25.36,218.0,-1,0.0,0.0,0.51,2336064.02,2243454.46,53952.86,52964.04,0,0
26.25,218.0,-1,0.0,0.0,0.18,2292831.24,2448889.96,60084.66,56503.94,0,0
-1,219.0,-1,0.0,-1,-1,-1,2388344.54,51506.83,-1,0,0
26.6,219.0,-1,0.0,0.0,0.39,2279776.89,2079196.3,-1,56726.42,0,0
26.01,219.0,-1,0.0,0.0,0.41,2469712.33,2427843.02,56694.42,55978.54,0,0
29.37,219.0,-1,0.0,0.0,0.41,2698256.49,2407118.64,57346.12,55998.87,0,0
29.33,219.0,-1,0.0,0.0,0.77,2667755.11,2460309.14,64711.13,56050.04,0,0
-1,-1,-1,0.0,-1,-1,2549223.93,-1,-1,-1,0,0
29.09,218.0,-1,0.0,-1,1.64,-1,2365524.27,51289.56,54457.44,0,0
25.63,218.0,-1,0.0,0.0,-1,2553820.47,2310794.03,60720.82,-1,0,0
25.97,218.0,-1,0.0,0.0,0.37,2310042.67,2641862.0,63637.95,57496.29,0,0
27.24,218.0,-1,0.0,0.0,0.6,2131358.61,2058520.47,52871.33,52658.84,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,58869.14,0,0
37.1,218.0,-1,0.0,-1,0.0,2615458.63,2255068.68,67195.29,49089.61,0,0
23.07,217.0,-1,0.0,0.0,0.39,2383736.12,2357761.86,52858.51,-1,0,0
25.72,217.0,-1,0.0,0.0,2.64,2399934.52,2222525.21,52513.41,51334.48,0,0
27.62,217.0,-1,0.0,0.0,0.49,2450593.07,2493420.82,60545.78,59175.67,0,0
30.87,217.0,-1,0.0,0.0,0.59,2676665.37,2394643.2,62421.48,64409.09,0,0
28.48,218.0,-1,0.0,-1,1.09,2184379.38,2164469.6,-1,-1,0,0
-1,218.0,-1,-1,0.0,0.37,2750822.54,2444384.9,-1,-1,0,0
-1,218.0,-1,0.0,0.0,1.43,2512680.18,2613506.07,62796.23,61364.3,0,0
27.24,218.0,-1,0.0,0.0,0.43,2258911.91,2609660.42,57844.14,55115.17,0,0
25.91,218.0,-1,0.0,0.0,0.38,2409750.73,2302271.3,60160.05,49369.45,0,0
23.67,-1,-1,-1,0.0,-1,2166363.06,2215852.96,52603.33,55241.96,0,0
24.18,-1,-1,0.0,0.0,0.41,2163476.79,2137105.4,56177.82,53064.53,0,0
25.41,219.0,-1,0.0,0.0,0.4,2451028.13,2396102.81,56650.56,51687.63,0,0
24.24,219.0,-1,0.0,0.0,0.82,2220300.56,2271644.08,54618.88,57741.88,0,0
28.88,219.0,-1,0.0,0.0,1.45,2680527.61,2416897.46,58267.13,59851.63,0,0
32.97,-1,-1,-1,0.0,-1,2550798.75,2480288.31,-1,-1,0,0
-1,218.0,-1,0.0,0.0,-1,2607842.11,2534973.95,-1,54917.95,0,0
24.47,218.0,-1,0.0,0.0,0.4,2377208.06,2150300.8,-1,54045.01,0,0
29.69,218.0,-1,0.0,0.0,-1,2756094.13,2520061.45,70974.88,-1,0,0
26.52,218.0,-1,0.0,0.0,1.38,2339186.78,2385894.24,57535.53,54584.27,0,0
25.43,-1,-1,0.0,-1,-1,-1,2324451.56,-1,58936.29,0,0
25.38,218.0,-1,-1,0.0,0.38,2142921.79,2099038.34,56130.0,-1,0,0
24.05,-1,-1,0.0,-1,0.4,2341423.86,2249295.53,50448.68,58996.1,0,0
21.83,218.0,-1,0.0,0.0,0.41,2380363.22,2277832.07,53374.07,52194.53,0,0
25.51,218.0,-1,0.0,0.0,0.59,2323941.19,2385095.31,55084.09,54151.25,0,0
26.93,218.0,-1,0.0,0.0,0.75,2342599.98,2601833.48,62768.76,58407.69,0,0
32.31,218.0,-1,0.0,0.0,0.42,3109414.51,2625684.57,76404.37,56254.15,0,0
26.67,218.0,-1,0.0,0.0,0.38,2559329.32,2387583.1,57598.29,62139.8,0,0
24.78,218.0,-1,0.0,0.0,0.41,2331723.49,2306588.74,58051.67,54603.69,0,0
-1,218.0,-1,0.0,0.0,0.39,2355469.75,2441438.94,56897.22,-1,0,0
-1,218.0,-1,0.0,-1,0.61,2386910.08,2396433.77,53612.76,52445.15,0,0
-1,-1,-1,0.0,0.0,1.2,2280101.27,-1,59671.5,-1,0,0
24.59,218.0,-1,-1,0.0,0.39,2259521.5,2314011.59,57753.05,53881.53,0,0
25.54,218.0,-1,0.0,0.0,0.41,2301468.97,2126776.51,56246.19,58103.55,0,0
29.49,218.0,-1,0.0,0.0,0.43,2592215.58,2413599.84,59630.76,52250.43,0,0
-1,218.0,-1,0.0,0.0,0.19,2309554.35,2343248.28,56728.99,55284.76,0,0
29.02,-1,-1,0.0,0.0,-1,2699814.1,2499732.48,-1,-1,0,0
30.6,-1,-1,-1,0.0,1.27,2704973.45,2715464.63,62385.43,59465.6,0,0
-1,218.0,-1,0.0,0.0,0.4,2510602.06,-1,53258.11,55435.56,0,0
32.99,218.0,-1,0.0,0.0,0.39,2358400.08,2459821.14,60372.34,59837.48,0,0
-1,-1,-1,0.0,-1,-1,-1,-1,60067.07,58725.55,0,0
27.29,216.0,-1,0.0,0.0,0.38,2258459.43,2444012.35,55643.12,53501.93,0,0
30.14,214.0,-1,0.0,0.0,0.61,2832053.79,2363971.12,-1,-1,0,0
22.14,-1,-1,0.0,-1,0.4,-1,-1,54210.9,53652.02,0,0
29.33,218.0,-1,0.0,0.0,0.99,2439844.49,2453152.99,56190.8,51832.12,0,0
24.65,218.0,-1,0.0,0.0,-1,2372769.38,2246017.32,57618.39,-1,0,0
30.33,218.0,-1,0.0,0.0,0.4,2320265.16,2210062.89,52313.49,52363.59,0,0
24.47,218.0,-1,0.0,0.0,0.42,2358541.86,2182981.03,54337.73,48640.0,0,0
-1,220.0,-1,0.0,0.0,0.74,2618518.14,2569821.09,60757.8,62539.53,0,0
30.57,220.0,-1,0.0,0.0,0.39,2682832.3,2721943.41,63117.18,-1,0,0
32.96,219.0,-1,0.0,0.0,1.83,2667715.65,-1,-1,63473.83,0,0
-1,219.0,-1,0.0,0.0,0.21,2899928.7,2409483.39,66236.45,51992.27,0,0
29.22,219.0,-1,0.0,0.0,0.94,3047679.11,2300468.77,62775.01,55561.03,0,0
-1,219.0,-1,-1,-1,0.42,-1,2298297.43,52031.87,-1,0,0
-1,-1,-1,0.0,0.0,0.38,-1,-1,62393.96,59995.48,0,0
27.49,219.0,-1,0.0,0.0,-1,-1,2248507.18,-1,-1,0,0
26.89,219.0,-1,0.0,0.0,0.0,2408823.25,2284690.22,50665.62,55682.17,0,0
24.97,219.0,-1,0.0,0.0,0.41,2387471.23,2359404.79,60928.95,56260.49,0,0
29.53,219.0,-1,0.0,0.0,0.63,2297782.52,2279540.24,56397.08,56861.9,0,0
-1,219.0,-1,0.0,0.0,0.37,3011810.65,2502000.61,71003.89,62474.08,0,0
-1,219.0,-1,0.0,0.0,0.4,2621987.89,2286526.96,-1,-1,0,0
-1,219.0,-1,0.0,0.0,0.4,2621987.89,2286526.96,-1,-1,0,0
23.68,219.0,-1,0.0,0.0,0.41,2388518.06,2617301.75,58503.9,55684.82,0,0
25.24,219.0,-1,0.0,0.0,0.6,2317929.45,2325965.31,-1,-1,0,0
25.52,219.0,-1,0.0,0.0,0.43,2355156.59,2188308.03,55733.26,50604.56,0,0
-1,-1,-1,-1,-1,0.58,-1,2552283.13,-1,-1,0,0
30.38,216.0,-1,0.0,0.0,0.38,2355068.32,2211106.89,60755.55,52926.81,0,0
26.03,217.0,-1,0.0,0.0,0.45,2350515.29,2377260.16,54479.65,56202.74,0,0
38.94,217.0,-1,0.0,0.0,0.71,2861967.02,2218237.83,67128.75,50225.58,0,0
29.7,218.0,-1,0.0,0.0,0.44,2483299.92,2327905.37,61328.85,58832.47,0,0
30.37,218.0,-1,0.0,0.0,0.58,2757426.5,2662308.45,65140.8,61407.81,0,0
30.37,218.0,-1,0.0,0.0,0.58,2757426.5,2662308.45,65140.8,61407.81,0,0
25.2,218.0,-1,-1,0.0,0.44,2690219.1,-1,-1,-1,0,0
26.69,218.0,-1,0.0,0.0,0.4,2523913.49,2497604.98,55093.28,59206.67,0,0
25.7,218.0,-1,0.0,0.0,0.73,2221625.74,2413417.46,58018.93,-1,0,0
25.44,218.0,-1,0.0,0.0,0.42,2634465.2,2397464.21,60587.07,56488.04,0,0
-1,218.0,-1,-1,0.0,0.39,2721115.34,-1,57893.6,-1,0,0
-1,-1,-1,-1,-1,0.21,3077601.28,2096783.2,74758.37,54378.14,0,0
27.1,218.0,-1,0.0,0.0,0.43,2326127.14,2045311.27,49838.59,51120.26,0,0
28.73,218.0,-1,0.0,0.0,1.51,2319181.2,2181521.88,53314.36,49310.7,0,0
27.4,218.0,-1,0.0,0.0,0.63,2264734.66,2458417.46,61424.15,56013.62,0,0
28.31,-1,-1,0.0,0.0,0.43,2634953.38,2639865.62,59808.47,59899.15,0,0
-1,-1,-1,-1,0.0,0.4,2490477.92,-1,-1,-1,0,0
-1,218.0,-1,0.0,0.0,0.4,2361879.03,2191059.0,54198.41,53016.32,0,0
34.52,218.0,-1,-1,0.0,0.39,2314302.97,2328493.6,-1,-1,0,0
24.64,218.0,-1,0.0,0.0,1.29,2237236.51,2300726.72,60164.7,55181.62,0,0
-1,218.0,-1,0.0,-1,0.75,2311414.75,2167342.81,50819.95,-1,0,0
-1,212.0,-1,0.0,0.0,2.01,2266810.01,-1,54683.48,54831.69,0,0
24.98,212.0,-1,-1,0.0,-1,2140210.08,-1,49614.91,-1,0,0
26.32,218.0,-1,0.0,0.0,0.38,2431490.51,2202168.35,59385.63,58100.88,0,0
25.75,218.0,-1,0.0,0.0,0.39,2383953.29,2298228.48,56721.95,54200.65,0,0
-1,218.0,-1,0.0,0.0,0.42,2584619.48,-1,59560.21,53899.36,0,0
32.03,218.0,-1,0.0,0.0,0.48,2953803.84,2861427.96,62762.23,67028.83,0,0
-1,-1,-1,-1,-1,1.48,-1,-1,-1,-1,0,0
-1,-1,-1,0.0,-1,-1,2027131.69,2012870.26,54220.44,47518.34,0,0
23.21,219.0,-1,0.0,0.0,0.39,2412729.31,2439552.0,51489.55,58464.01,0,0
-1,219.0,-1,0.0,0.0,-1,2309060.7,2366807.05,58823.44,56741.24,0,0
27.93,219.0,-1,0.0,0.0,0.39,2391882.82,2381130.79,53764.55,48778.5,0,0
25.1,219.0,-1,0.0,0.0,0.74,-1,2453893.92,60391.53,58901.1,0,0
27.93,-1,-1,0.0,0.0,0.6,2188500.17,2204785.51,51094.6,56769.38,0,0
25.42,218.0,-1,0.0,0.0,0.4,2448949.86,2423357.11,59155.4,-1,0,0
27.8,218.0,-1,0.0,0.0,0.51,2758097.65,2388172.41,66745.0,57299.9,0,0
31.65,217.0,-1,0.0,0.0,0.41,2578309.47,2240120.87,59896.56,-1,0,0
27.64,216.0,-1,0.0,0.0,0.2,2545647.52,2379604.58,55678.26,56255.41,0,0
26.53,218.0,-1,0.0,0.0,0.58,2527444.31,2393329.39,56863.25,61052.45,0,0
26.94,218.0,-1,0.0,0.0,2.92,2700053.07,2871008.23,66853.1,62015.09,0,0
29.17,218.0,-1,0.0,0.0,0.43,2775350.21,2528118.89,-1,-1,0,0
32.19,218.0,-1,0.0,0.0,0.37,2402859.67,2652891.69,60920.86,58964.09,0,0
30.19,218.0,-1,0.0,0.0,1.13,2384684.17,2253626.17,53899.18,53663.6,0,0
23.52,219.0,-1,-1,-1,-1,-1,2244020.88,57748.63,53719.02,0,0
-1,219.0,-1,0.0,0.0,0.19,2367395.68,2398972.04,54339.48,56342.42,0,0
-1,-1,-1,0.0,0.0,1.82,2314182.67,-1,53659.51,54544.58,0,0
31.46,219.0,-1,0.0,0.0,0.4,2364815.56,2593746.82,56692.74,55529.6,0,0
25.16,219.0,-1,0.0,0.0,0.42,2570173.03,2494321.71,63930.27,60990.41,0,0
27.5,219.0,-1,0.0,0.0,0.4,2645713.59,2725111.23,66650.56,65581.52,0,0
28.4,-1,-1,0.0,-1,-1,2339718.98,-1,57786.04,-1,0,0
-1,-1,-1,0.0,0.0,1.01,2669295.29,2584721.87,60871.19,56972.93,0,0
33.78,219.0,-1,-1,0.0,1.22,3148506.02,2280064.26,75830.18,-1,0,0
28.28,219.0,-1,0.0,0.0,0.41,2287893.02,2304645.69,55264.03,-1,0,0
28.95,219.0,-1,0.0,0.0,0.38,2795622.89,2298754.16,65482.62,53040.31,0,0
29.05,211.0,-1,0.0,-1,-1,-1,-1,-1,-1,0,0
25.16,218.0,-1,-1,0.0,0.4,2170069.93,2033807.15,56498.23,49327.08,0,0
24.02,-1,-1,0.0,0.0,0.79,2469271.2,2352472.08,51015.72,-1,0,0
27.04,215.0,-1,0.0,0.0,0.42,2101118.92,2456993.46,51175.54,52185.76,0,0
27.16,217.0,-1,0.0,0.0,0.71,2438088.72,2156836.11,58372.5,61043.68,0,0
-1,-1,-1,-1,0.0,1.2,-1,-1,63433.86,63216.71,0,0
-1,-1,-1,-1,0.0,0.6,2391009.47,2591596.6,-1,58139.57,0,0
26.26,-1,-1,-1,0.0,-1,-1,-1,59459.14,-1,0,0
31.12,218.0,-1,0.0,0.0,0.4,2225198.25,2239901.39,55002.35,57344.43,0,0
27.62,218.0,-1,0.0,0.0,0.44,2397331.58,2542183.06,58376.51,53940.13,0,0
